,StockCode,Description,UnitPrice
2587,23339,EGG FRYING PAN BLUE ,2.5059740259740266
2588,23340,VINTAGE CHRISTMAS CAKE FRILL,1.956928104575165
2589,23341,PINK DINER WALL CLOCK,9.931229508196724
2590,23342,MINT DINER CLOCK,8.5
2591,23342,MINT DINER WALL CLOCK,8.829454545454546
2592,23343,20713,0.0
2593,23343,20713 wrongly marked,0.0
2594,23343,JUMBO BAG VINTAGE CHRISTMAS ,2.409395161290331
2595,23343,came coded as 20713,0.0
2596,23343,wrongly coded 20713,0.0
2597,23344,JUMBO BAG 50'S CHRISTMAS ,2.409188092016226
2598,23345, DOLLY GIRL BEAKER,1.4993370165745858
2599,23346,SPACEBOY BEAKER,1.5143915343915342
2600,23347,I LOVE LONDON BEAKER,1.5478217821782179
2601,23348,CHILDRENS TOY COOKING UTENSIL SET,2.5476795580110467
2602,23348,check,0.0
2603,23348,sold with wrong barcode,0.0
2604,23349,ROLL WRAP VINTAGE CHRISTMAS,1.5367999999999986
2605,23350,ROLL WRAP VINTAGE SPOT ,1.4579430379746818
2606,23351,ROLL WRAP 50'S CHRISTMAS,1.5054395604395596
2607,23352,ROLL WRAP 50'S RED CHRISTMAS ,1.5080092592592582
2608,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,0.9958456973293778
2609,23354,6 GIFT TAGS 50'S CHRISTMAS ,0.970089552238807
2610,23355,HOT WATER BOTTLE KEEP CALM,5.262865928659229
2611,23356,LOVE HOT WATER BOTTLE,6.197470119521882
2612,23357,HOT WATER BOTTLE SEX BOMB,4.9727619047618985
2613,23358,HOT STUFF HOT WATER BOTTLE,4.1789130434782615
2614,23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,1.95
2615,23359,SET OF 12 T-LIGHTS VINTAGE DOILY,1.9886486486486485
2616,23360,SET 8 CANDLES VINTAGE DOILEY,1.9071428571428568
2617,23360,SET 8 CANDLES VINTAGE DOILY,2.0687499999999965
2618,23365,SET 12 COLOUR PENCILS LOVE LONDON,0.7927428571428589
2619,23366,SET 12 COLOUR PENCILS DOILEY,0.65
2620,23366,SET 12 COLOURING PENCILS DOILEY,0.65
2621,23366,SET 12 COLOURING PENCILS DOILY,0.81820512820513
2622,23367,SET 12 COLOUR PENCILS SPACEBOY ,0.7548275862068994
2623,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,0.781535269709546
2624,23369,SET 36 COLOUR PENCILS LOVE LONDON,1.4970542635658919
2625,23370,SET 36 COLOUR PENCILS DOILEY,1.25
2626,23370,SET 36 COLOURING PENCILS DOILEY,1.25
2627,23370,SET 36 COLOURING PENCILS DOILY,1.5349032258064526
2628,23371,SET 36 COLOUR PENCILS SPACEBOY ,1.5095312499999993
2629,23372,SET 36 COLOUR PENCILS DOLLY GIRL,1.6064935064935075
2630,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,0.9070999999999987
2631,23374,RED SPOT PAPER GIFT BAG,0.8661194029850717
2632,23375,50'S CHRISTMAS PAPER GIFT BAG,0.9347619047619029
2633,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,0.5064596273291926
2634,23377,PACK OF 12 DOLLY GIRL TISSUES,0.5557971014492751
2635,23378,PACK OF 12 50'S CHRISTMAS TISSUES,0.461276595744681
2636,23379,PACK OF 12 RED APPLE TISSUES,0.5376623376623375
2637,23380,PACK OF 12 DOILEY TISSUES,0.39
2638,23380,PACK OF 12 VINTAGE DOILY TISSUES,0.48520325203252046
2639,23381,PACK OF 12 VINTAGE LEAF TISSUES ,0.47397590361445785
2640,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4.648750000000004
2641,23388,WOODLAND MINI BACKPACK,4.631161290322568
2642,23388,WOODLAND MINI RUCKSACK ,4.15
2643,23389,SPACEBOY MINI BACKPACK,4.5281742738589115
2644,23389,SPACEBOY MINI RUCKSACK,4.15
2645,23390,DOLLY GIRL MINI BACKPACK,4.385502958579869
2646,23390,DOLLY GIRL MINI RUCKSACK,4.15
2647,23391, I LOVE LONDON MINI BACKPACK,4.611363636363636
2648,23391, I LOVE LONDON MINI RUCKSACK,4.15
2649,23392,SPACEBOY ROCKET LOLLY MAKERS,2.678067226890757
2650,23393,HOME SWEET HOME CUSHION COVER ,4.4481818181818165
2651,23394,POSTE FRANCE CUSHION COVER,4.93090322580645
2652,23395,BELLE JARDINIERE CUSHION COVER,4.8430666666666635
2653,23395,check,0.0
2654,23396,BUTTERFLY CUSHION COVER,3.75
2655,23396,LA JARDIN BOTANIQUE CUSHION COVER,4.963793103448276
2656,23396,LE JARDIN BOTANIQUE CUSHION COVER,4.740842696629212
2657,23397,FOOT STOOL HOME SWEET HOME ,11.537297297297311
2658,23397,damaged,0.0
2659,23398,HANGING HEART BONHEUR,1.035189873417721
2660,23399,HOME SWEET HOME HANGING HEART,1.100583333333332
2661,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,6.848532110091744
2662,23400,check,0.0
2663,23401,RUSTIC MIRROR WITH LACE HEART,7.061046511627908
2664,23402,HOME SWEEET HOME 3 PEG HANGER ,3.75
2665,23402,HOME SWEET HOME 3 PEG HANGER ,4.484923076923077
2666,23403,LETTER HOLDER HOME SWEET HOME,4.356043165467627
2667,23404,HOME SWEET HOME BLACKBOARD,5.938961748633888
2668,23404,check,0.0
2669,23405,HOME SWEET HOME 2 DRAWER CABINET,5.943513513513511
2670,23406,CHECK,0.0
2671,23406,HOME SWEET HOME KEY HOLDER,7.087280701754386
2672,23407,SET OF 2 TRAYS HOME SWEET HOME,10.578273381294991
2673,23408,PHOTO FRAME LINEN AND LACE SMALL,2.0799999999999987
2674,23409,PHOTO FRAME LINEN AND LACE LARGE,3.812
2675,23410,CURIO CABINET LINEN AND LACE ,8.034210526315793
2676,23411, TRELLIS COAT RACK,5.8286206896551676
2677,23412,?,0.0
2678,23412,HEART MIRROR ANTIQUE WHITE,7.721538461538462
2679,23413,DECORATIVE VINTAGE COFFEE  BOX,6.184782608695652
2680,23413,DECROTIVEVINTAGE COFFEE GRINDER BOX,6.896666666666667
2681,23413,VINTAGE COFFEE GRINDER BOX,6.152499999999997
2682,23414,ZINC BOX SIGN HOME,10.071846153846158
2683,23415,HOME SWEET HOME HOOK,1.4558333333333329
2684,23416,CHAMBRE HOOK,1.7564
2685,23417,BATHROOM HOOK,1.5964285714285713
2686,23418,LAVENDER TOILETTE BOTTLE,2.556000000000003
2687,23419,HOME SWEET HOME BOTTLE ,2.659090909090912
2688,23420,PANTRY HOOK TEA STRAINER ,2.3284848484848477
2689,23421,PANTRY HOOK SPATULA,2.502058823529411
2690,23422,PANTRY HOOK BALLOON WHISK ,2.7778723404255303
2691,23423,PANTRY 3 HOOK ROLLING PIN HANGER,4.502753623188406
2692,23424,GINGHAM RECIPE BOOK BOX,6.1686861313868615
2693,23425,STORAGE TIN HOME SWEET HOME,3.0679661016949145
2694,23426,METAL SIGN DROP YOUR PANTS,3.3281516587677635
2695,23427,STOOL HOME SWEET HOME ,12.937796610169494
2696,23427,damaged,0.0
2697,23428,IVORY RETRO KITCHEN WALL CLOCK,9.863529411764706
2698,23429,RED RETRO KITCHEN WALL CLOCK,8.88739130434783
2699,23430,BLUE RETRO KITCHEN WALL CLOCK,8.621111111111114
2700,23431,NATURAL HANGING QUILTED HEARTS ,1.3238749999999988
2701,23432,PRETTY HANGING QUILTED HEARTS,1.3513157894736825
2702,23433,HANGING QUILTED PATCHWORK APPLES,1.478369565217391
2703,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,0.8793069306930706
2704,23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,0.8965999999999995
2705,23436,GIFT BAG LARGE VINTAGE CHRISTMAS,1.25
2706,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,1.457009345794393
2707,23437, 50'S CHRISTMAS GIFT BAG LARGE,1.42523076923077
2708,23437,GIFT BAG LARGE 50'S CHRISTMAS,1.25
2709,23438, RED SPOT GIFT BAG LARGE,1.3747619047619046
2710,23438,GIFT BAG LARGE SPOT ,1.25
2711,23439,HAND WARMER RED LOVE HEART,2.2227529411764846
2712,23440,PAINT YOUR OWN EGGS IN CRATE,2.022
2713,23441,HAND PAINTED HANGING EASTER EGG,0.42
2714,23442,12 HANGING EGGS HAND PAINTED,2.0799999999999996
2715,23444,Next Day Carriage,15.1875
2716,23445,ICE CREAM BUBBLES,0.8652884615384602
2717,23446,BLUE BUNNY EASTER EGG BASKET,1.5833333333333333
2718,23447,PINK BUNNY EASTER EGG BASKET,1.5999999999999999
2719,23448,CREAM BUNNY EASTER EGG BASKET,1.6499999999999997
2720,23449,SET OF 6 EASTER RAINBOW CHICKS,1.25
2721,23451,SQUARE MINI PORTRAIT FRAME,2.267407407407408
2722,23452,HEART MINI PORTRAIT FRAME,2.070454545454544
2723,23453,OVAL  MINI PORTRAIT FRAME,1.986862745098041
2724,23454,SET OF 3 MINI HANGING PORTRAITS,3.95
2725,23454,THREE MINI HANGING FRAMES,4.50689655172414
2726,23455,SMALL PARLOUR FRAME,2.6900000000000004
2727,23455,SMALL PARLOUR PICTURE FRAME,2.8782352941176477
2728,23456,MEDIUM PARLOUR FRAME ,3.95
2729,23456,MEDIUM PARLOUR PICTURE FRAME ,4.12714285714286
2730,23457,LARGE PARLOUR FRAME,4.725
2731,23457,LARGE PARLOUR PICTURE FRAME,5.129666666666666
2732,23458,DOLLY CABINET 3 DRAWERS ,14.949999999999992
2733,23459,DOLLY CABINET 2 DRAWERS ,12.5
2734,23460,SWEETHEART WALL TIDY ,9.905106382978715
2735,23461,SWEETHEART BIRD HOUSE,4.5217592592592535
2736,23462,ROCOCO WALL MIROR,19.95
2737,23462,ROCOCO WALL MIRROR WHITE,20.500175438596514
2738,23462,damages,0.0
2739,23463,VINTAGE ZINC WATERING CAN,11.20625
2740,23464,VINTAGE ZINC WATERING CAN SMALL,6.2125
2741,23465,TUSCAN VILLA BIRD FEEDER,9.181111111111111
2742,23465,TUSCAN VILLA FEEDING STATION,8.25
2743,23466,TUSCAN VILLA DOVECOTE,8.25
2744,23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,10.313749999999999
2745,23467,VINTAGE ZINC PLANTER  ,4.366363636363636
2746,23468,TUSCAN VILLA BIRD TABLE ,8.25
2747,23469,CARD HOLDER LOVE BIRD SMALL,4.6302702702702705
2748,23470,CARD HOLDER LOVE BIRD LARGE ,6.743260869565217
2749,23471,SIX DRAWER OFFICE TIDY,10.154999999999996
2750,23472, NINE DRAWER OFFICE TIDY,16.057058823529406
2751,23473,WOODLAND SMALL RED FELT HEART,0.9509615384615377
2752,23474,WOODLAND SMALL BLUE FELT HEART,1.0405263157894729
2753,23475,WOODLAND SMALL PINK FELT HEART,0.9590322580645153
2754,23476,WOODLAND LARGE RED FELT HEART,1.4700000000000002
2755,23477,WOODLAND LARGE BLUE FELT HEART,1.7153846153846155
2756,23478,WOODLAND LARGE PINK FELT HEART,1.5130769230769232
2757,23479,WIRE EGG BASKET ,8.257333333333333
2758,23480,MINI LIGHTS WOODLAND MUSHROOMS,4.3946636771300485
2759,23481,PEARLISED IVORY HEART SMALL ,1.28125
2760,23482,PEARLISED IVORY HEART LARGE ,1.7658974358974353
2761,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,2.3194999999999997
2762,23484,HEART TRELLIS TRIPLE T-LIGHT HOLDER,3.812580645161292
2763,23484,HEART TRELLISTRIPLE T-LIGHT HOLDER,2.81
2764,23485,BOTANICAL GARDENS WALL CLOCK ,24.554374999999997
2765,23486,ANTIQUE HEART SHELF UNIT,17.67300000000001
2766,23487,SWEET HEART CAKE CARRIER,10.315599999999995
2767,23489,"GARLAND, VINTAGE BELLS",2.89
2768,23489,VINTAGE BELLS GARLAND,3.2428387096774123
2769,23490,T-LIGHT HOLDER HANGING LOVE BIRD,3.9571844660194166
2770,23491,VINTAGE JINGLE BELLS HEART,8.4595
2771,23492,VINTAGE JINGLE BELLS WREATH,8.549285714285714
2772,23493,VINTAGE DOILY TRAVEL SEWING KIT,2.151339491916869
2773,23494,VINTAGE DOILY DELUXE SEWING KIT ,6.761643835616463
2774,23495,SET OF 3 PANTRY WOODEN SPOONS,1.7221951219512195
2775,23496,PANTRY KITCHEN THERMOMETER ,1.5622580645161293
2776,23497,CLASSIC CHROME BICYCLE BELL ,1.623781094527359
2777,23497,CLASSIC CROME BICYCLE BELL ,1.35
2778,23498,CLASSIC BICYCLE CLIPS ,1.6500943396226404
2779,23499,SET 12 VINTAGE DOILY CHALK ,0.48208695652173983
2780,23500,KEY RING BASEBALL BOOT ASSORTED ,1.3798130841121494
2781,23501,KEY RING BASEBALL BOOT UNION JACK,1.4912931034482757
2782,23502,PLAYING CARDS VINTAGE DOILEY ,1.25
2783,23502,PLAYING CARDS VINTAGE DOILY ,1.3027956989247311
2784,23503,PLAYING CARDS KEEP CALM & CARRY ON,1.2788760806916424
2785,23504,PLAYING CARDS JUBILEE UNION JACK,1.34656108597285
2786,23505,PLAYING CARDS I LOVE LONDON ,1.3503278688524594
2787,23506,MINI PLAYING CARDS SPACEBOY ,0.46128205128205224
2788,23507,MINI PLAYING CARDS BUFFALO BILL ,0.4726356589147295
2789,23508,MINI PLAYING CARDS DOLLY GIRL ,0.46481203007518884
2790,23509,MINI PLAYING CARDS FUN FAIR ,0.4845588235294122
2791,23510,MINI PLAYING CARDS GYMKHANA,0.49658730158730224
2792,23511,EMBROIDERED RIBBON REEL EMILY ,2.3235294117647087
2793,23512,EMBROIDERED RIBBON REEL ROSIE,2.312413793103447
2794,23513,EMBROIDERED RIBBON REEL SUSIE ,2.3028169014084514
2795,23514,EMBROIDERED RIBBON REEL SALLY ,2.3456000000000015
2796,23515,EMBROIDERED RIBBON REEL DAISY ,2.3925000000000005
2797,23516,EMBROIDERED RIBBON REEL SOPHIE  ,3.8459999999999996
2798,23517,EMBROIDERED RIBBON REEL REBECCA ,3.448095238095234
2799,23518,EMBROIDERED RIBBON REEL RACHEL ,3.08695652173913
2800,23519,EMBROIDERED RIBBON REEL CLAIRE,4.484583333333332
2801,23520,EMBROIDERED RIBBON REEL RUBY ,3.9609090909090905
2802,23521,CAT AND BIRD WALL ART,2.0050000000000003
2803,23521,WALL ART CAT AND BIRD ,4.423999999999999
2804,23522,DOG AND BALL WALL ART,2.2600000000000002
2805,23522,WALL ART DOG AND BALL ,3.8835714285714293
2806,23523,TREASURE AHOY WALL ART,3.585
2807,23523,WALL ART TREASURE AHOY ,4.142692307692308
2808,23524,HORSE & PONY WALL ART,3.594705882352941
2809,23524,WALL ART HORSE & PONY ,4.5755319148936175
2810,23525,BUFFALO BILL WALL ART ,3.6925
2811,23525,WALL ART BUFFALO BILL ,4.336153846153847
2812,23526,DOG LICENCE WALL ART,5.745172413793102
2813,23526,WALL ART DOG LICENCE ,8.830170940170955
2814,23527,ANIMALS AND NATURE WALL ART,3.6958823529411764
2815,23527,WALL ART ANIMALS AND NATURE ,4.12735294117647
2816,23528,SPACEBOY WALL ART,3.582307692307692
2817,23528,WALL ART SPACEBOY,5.1997297297297305
2818,23529,DOLLY GIRL WALL ART,3.6090909090909093
2819,23529,WALL ART DOLLY GIRL ,4.647307692307692
2820,23530,WALL ART ONLY ONE PERSON ,5.577586206896547
2821,23530,"WALL ART,ONLY ONE PERSON ",4.95
2822,23531,WALL ART BIG LOVE ,7.655438596491235
2823,23532,WALL ART WORK REST AND PLAY  ,5.301612903225807
2824,23533,WALL ART GARDEN HAVEN ,6.166944444444443
2825,23534,STOP FOR TEA WALL ART,5.775853658536581
2826,23534,WALL ART STOP FOR TEA ,7.8417488789237915
2827,23535,BICYCLE SAFTEY WALL ART,5.782307692307689
2828,23535,WALL ART BICYCLE SAFETY,7.796201117318456
2829,23535,WALL ART BICYCLE SAFTEY ,5.75
2830,23536,VILLAGE SHOW WALL ART,5.735555555555557
2831,23536,WALL ART VILLAGE SHOW ,7.062647058823522
2832,23537,I LOVE LONDON WALL ART,4.95
2833,23537,WALL ART I LOVE LONDON ,7.064999999999997
2834,23538,WALL ART VINTAGE HEART,5.753939393939393
2835,23539,"WALL ART , LOVES' SECRET ",5.95
2836,23539,WALL ART LOVES' SECRET ,6.626249999999996
2837,23540,"WALL ART , THE MAGIC FOREST ",6.95
2838,23540,WALL ART THE MAGIC FOREST ,8.537692307692307
2839,23541,"WALL ART ,PUDDINGS ",7.85
2840,23541,WALL ART CLASSIC PUDDINGS ,9.727019867549679
2841,23542,70'S ALPHABET WALL ART,7.986000000000001
2842,23542,WALL ART 70'S ALPHABET ,10.064285714285715
2843,23543,KEEP CALM WALL ART ,7.9465
2844,23543,WALL ART KEEP CALM ,8.66360465116279
2845,23544,WALL ART MID CENTURY MODERN ,7.557619047619046
2846,23545,WRAP RED DOILEY,0.42
2847,23545,WRAP RED VINTAGE DOILY,0.41884057971014566
2848,23546,WRAP PAISLEY PARK ,0.4200000000000011
2849,23547,WRAP FLOWER SHOP  ,0.4200000000000006
2850,23548,WRAP MAGIC FOREST ,0.42000000000000015
2851,23549,WRAP BIRD GARDEN ,0.42000000000000043
2852,23550,WRAP ALPHABET POSTER  ,0.4187500000000007
2853,23551,PACK OF 12 PAISLEY PARK TISSUES ,0.5141134751773049
2854,23552,BICYCLE PUNCTURE REPAIR KIT ,2.262580645161293
2855,23553,LANDMARK FRAME CAMDEN TOWN ,13.290579710144932
2856,23554,LANDMARK FRAME OXFORD STREET,13.028474576271188
2857,23555,LANDMARK FRAME NOTTING HILL ,12.875370370370373
2858,23556,LANDMARK FRAME COVENT GARDEN ,12.60982456140351
2859,23557,LANDMARK FRAME BAKER STREET ,13.181874999999998
2860,23558,LANDMARK FRAME LONDON BRIDGE ,13.091272727272727
2861,23559,WOODLAND BUNNIES LOLLY MAKERS,2.850236220472439
2862,23560,SET OF 6 RIBBONS COUNTRY STYLE,3.5196296296296303
2863,23561,SET OF 6 RIBBONS PARTY,3.4087500000000004
2864,23562,SET OF 6 RIBBONS PERFECTLY PRETTY  ,3.2677777777777766
2865,23564,EGG CUP MILKMAID INGRID,1.7567105263157883
2866,23565,EGG CUP MILKMAID HELGA ,1.8270769230769217
2867,23566,EGG CUP MILKMAID HEIDI,1.7575294117647053
2868,23567,EGG CUP HENRIETTA HEN PINK,1.8084615384615386
2869,23568,EGG CUP HENRIETTA HEN CREAM ,1.735306122448979
2870,23569,TRADTIONAL ALPHABET STAMP SET,5.2912807881773585
2871,23570,TRADITIONAL PICK UP STICKS GAME ,1.426791808873719
2872,23571,TRADITIONAL NAUGHTS & CROSSES,1.886716417910442
2873,23574,PACKING CHARGE,7.5
2874,23575,SNACK TRAY PAISLEY PARK,2.5823529411764707
2875,23576,SNACK TRAY RED VINTAGE DOILY,2.4010526315789478
2876,23578,SNACK TRAY RED GINGHAM,2.417142857142857
2877,23579,SNACK TRAY I LOVE LONDON,2.5900000000000007
2878,23579,Sale error,0.0
2879,23580,SNACK TRAY HAPPY FOREST  ,2.2015384615384623
2880,23581,JUMBO BAG PAISLEY PARK,2.2505070422535294
2881,23582,VINTAGE DOILY JUMBO BAG RED ,2.210185873605947
2882,23583,LUNCH BAG PAISLEY PARK  ,1.7989085545722614
2883,23595,adjustment,0.0
2884,23595,re-adjustment,0.0
2885,23597,PAPER BUNTING PAISLEY PARK,3.1652941176470604
2886,23598,PAPER BUNTING VINTAGE PARTY,3.2291666666666674
2887,23601,SET 10 CARDS SNOWY SNOWDROPS  17100,2.49
2888,23602,SET 10 CARDS 3 WISE MEN 17107,2.91
2889,23603,SET 10 CARD KRAFT REINDEER 17084,2.490000000000001
2890,23604,SET 10 MINI SANTA & SNOWMAN  17087,1.66
2891,23605,SET 10 CARDS 12 DAYS OF XMAS 17059,2.91
2892,23607,SET 10 CARDS HATS & STOCKINGS 17081,1.66
2893,23608,SET 10 CARDS RUDOLPHS NOSE 17097,2.91
2894,23609,SET 10 CARDS SNOWY ROBIN 17099,2.91
2895,23610,SET 10 CARDS CHRISTMAS ROBIN 17095,2.08
2896,23611,SET 10 CARDS RED RIDING HOOD 17214,2.490000000000001
2897,23612,SET 10 MINICARDS CUTE SNOWMAN 17071,1.66
2898,23613,SET 10 XMAS CARDS & BADGES 17070,2.49
2899,23614,SET 10 CARDS 12 DAYS WRAP  17058,3.3299999999999987
2900,23615,SET 10 CARDS PRINTED GRAPHIC 17219,2.49
2901,23616,SET 10 CARDS JINGLE BELLS 17217,2.4899999999999998
2902,23617,SET 10 CARDS SWIRLY XMAS TREE 17104,2.91
2903,23619,SET 10 CARDS POINSETTIA 17093,2.49
2904,23620,SET 10 CARDS PERFECT POST 17090,2.4899999999999998
2905,23621,SET 10 CARDS DAVID'S MADONNA 17074,2.49
2906,23623,SET 10 CARD CHRISTMAS WELCOME 17112,2.91
2907,23624,SET 10 CARD PERFECT NATIVITY 17089,2.49
2908,23625,SET 6 CARDS SPARKLY REINDEER 17262,4.99
2909,23626,SET 10 CARDS DINKY TREE 17076,2.490000000000001
2910,23627,SET 10 CARDS XMAS GRAPHIC  17218,2.49
2911,23628,SET 10 CARDS TRIANGLE ICONS  17220,2.91
2912,23629,SET 10 CARDS DRESSING UP 17077,2.4900000000000007
2913,23630,SET 10 CARDS HANGING BAUBLES 17080,2.8233333333333337
2914,23632,SET 10 CARDS CHEERFUL ROBIN 17065,2.0799999999999996
2915,23633,SET 10 CARDS WORLD CHILDREN 17067,2.49
2916,23634,SET 10 CARDS XMAS CHOIR 17068,2.91
2917,23635,SET 10 CARDS CHRISTMAS HOLLY  17259,4.16
2918,23636,SET 10 CARDS WISHING TREE 17116,2.91
2919,23637,SET 10 CARDS OUT OF ORDER 17216,2.49
2920,23638,SET 10 CARDS ROBIN WATERPUMP  17096,2.91
2921,23639,SET 10 CARDS MAGICAL TREE 17086,3.33
2922,23640,SET 10 CARDS SCOTTIE DOG 17211,2.49
2923,23643,SET 10 CARDS CHRISTMAS BAUBLE 16954,3.33
2924,23644,SET 10 CARDS CHRISTMAS TREE 16955,3.3299999999999996
2925,23645,SET 10 CHRISTMAS CARDS HOHOHO 16956,2.49
2926,23646,SET 10 CARDS JINGLE BELLS 16957,2.49
2927,23649,SET 10 CARDS DECK THE HALLS 16960,2.49
2928,23650,SET 10 CARDS FILIGREE BAUBLE 16961,2.49
2929,23652,SET 10 CARD CHRISTMAS STAMPS 16963,2.91
2930,23654,SET 10 CARD SNOWMAN 16965,2.49
2931,23660,HENRIETTA HEN MUG ,2.189130434782609
2932,23661,MILK MAIDS MUG ,2.1721052631578943
2933,23664,FLOWER SHOP DESIGN MUG,1.65
2934,23681,LUNCH BAG RED VINTAGE DOILY,1.8646268656716447
2935,23691,KEEP CALM BIRTHDAY WRAP,0.42
2936,23691,WRAP KEEP CALM BIRTHDAY,0.4183333333333333
2937,23692,WRAP A PRETTY THANK YOU,0.42
2938,23694,PAISLEY PARK CARD,0.5885365853658538
2939,23695,DOILY THANK YOU CARD,0.5013559322033901
2940,23697,A PRETTY THANK YOU CARD,0.5208333333333335
2941,23702,High Resolution Image,8.5
2942,23843,"PAPER CRAFT , LITTLE BIRDIE",2.08
2943,35241,ENAMEL BLUE RIM BISCUIT BIN,5.912272727272725
2944,35241,damages?,0.0
2945,35265,COLOURFUL FLOWER FRUIT BOWL,2.2874999999999996
2946,35400,WOODEN BOX ADVENT CALENDAR ,8.796153846153848
2947,35443,RASTA IN BATH W SPLIFF ASHTRAY,0.85
2948,35645,VINTAGE BEAD PINK JEWEL BOX,4.25
2949,35646,VINTAGE BEAD PINK EVENING BAG,2.0357291666666675
2950,35647,VINTAGE BEAD PINK SHADE ,1.25
2951,35648,VINTAGE BEAD PINK PURSE ,1.4526865671641798
2952,35648,check,0.0
2953,35649,VINTAGE BEAD COSMETIC BAG ,2.6994444444444428
2954,35650,VINTAGE BEAD PINK JEWEL STAND,4.95
2955,35651,VINTAGE BEAD PINK SCARF ,2.8791666666666704
2956,35653,VINTAGE BEAD NOTEBOOK,3.345384615384615
2957,35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,2.95
2958,35914,PINK CHICK EGG WARMER + EGG CUP,1.104634146341463
2959,35920,FOUR RABBIT EASTER DECORATIONS,1.9920000000000002
2960,35921,EASTER BUNNY HANGING GARLAND,2.950416666666667
2961,35922,EASTER BUNNY WREATH,4.950000000000001
2962,35923,CANDY HEART HANGING DECORATION,0.7746875000000001
2963,35923,check,0.0
2964,35924,HANGING FAIRY CAKE DECORATION,2.4918987341772123
2965,35933,PINK STOCKING CHRISTMAS DECORATION,0.6473684210526319
2966,35953,FOLKART STAR CHRISTMAS DECORATIONS,0.5980882352941178
2967,35954,SMALL FOLKART STAR CHRISTMAS DEC,0.8489285714285709
2968,35954,check,0.0
2969,35954,counted,0.0
2970,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,1.401190476190475
2971,35958,FOLKART ZINC STAR CHRISTMAS DEC,0.85
2972,35961,FOLKART ZINC HEART CHRISTMAS DEC,1.1307171314741016
2973,35964,FOLKART CLIP ON STARS,0.8374757281553393
2974,35965,FOLKART HEART NAPKIN RINGS,2.3675714285714275
2975,35965,dotcom,0.0
2976,35965,found,0.0
2977,35965,found some more on shelf,0.0
2978,35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,0.38
2979,35967,FOLK ART METAL STAR T-LIGHT HOLDER,0.7286567164179099
2980,35968,FOLK ART METAL HEART T-LIGHT HOLDER,0.43631578947368416
2981,35968,Found,0.0
2982,35968,check,0.0
2983,35970,ZINC FOLKART SLEIGH BELLS,2.399222689075657
2984,35971,ROSE FOLKART HEART DECORATIONS,1.8043010752688167
2985,35972,DAISY FOLKART HEART DECORATION,1.25
2986,35972,check,0.0
2987,37327,ASSTD MULTICOLOUR CIRCLES MUG,1.604186046511627
2988,37327,adjustment,0.0
2989,37327,damages,0.0
2990,37327,sold as set on dotcom,0.0
2991,37330,BIG POLKADOT MUG,0.39
2992,37333,"RETRO ""TEA FOR ONE"" ",5.01842105263158
2993,37340,MULTICOLOUR SPRING FLOWER MUG,2.6311594202898476
2994,37340,sold as set on dotcom,0.0
2995,37342,POLKADOT COFFEE CUP & SAUCER PINK,1.5355752212389382
2996,37343,POLKADOT MUG PINK ,2.2107692307692304
2997,37343,damaged,0.0
2998,37351,ORANGE FLOWER MUG ,0.8200000000000001
2999,37370,RETRO COFFEE MUGS ASSORTED,5.211169590643268
3000,37370,damages/dotcom?,0.0
3001,37370,sold as set/6 by dotcom,0.0
3002,37413,ICON MUG REVOLUTIONARY,0.41072289156626546
3003,37423,WHITE WITH BLACK CATS PLATE,0.5433333333333333
3004,37446,MINI CAKE STAND WITH HANGING CAKES,1.7458737864077618
3005,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,2.0668595041322324
3006,37448,CERAMIC CAKE DESIGN SPOTTED MUG,1.7725242718446654
3007,37449,CERAMIC CAKE STAND + HANGING CAKES,9.838611111111138
3008,37450,CERAMIC CAKE BOWL + HANGING CAKES,3.5831125827814576
3009,37461,FUNKY MONKEY MUG,1.25
3010,37464,ROBOT MUG IN DISPLAY BOX,1.25
3011,37467,PIG MUG IN TWO COLOUR DESIGNS,1.4352941176470588
3012,37468,HARDMAN MUG 3 ASSORTED,0.8950000000000005
3013,37471,MULTICOLOUR POLKADOT PLATE,2.776666666666667
3014,37471,sold as set on dotcom,0.0
3015,37474,SET/4 2 TONE EGG SHAPE MIXING BOWLS,9.95
3016,37475,SET/4 COLOURFUL MIXING BOWLS,9.829090909090903
3017,37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,11.486666666666663
3018,37495,FAIRY CAKE BIRTHDAY CANDLE SET,3.9858653846153844
3019,37500,TEA TIME TEAPOT IN GIFT BOX,7.239137931034482
3020,37501,TEA TIME TEA SET IN GIFT BOX,6.681999999999999
